date,headline,text,symbol,source_type,sentiment_score
2025-12-26,,"    
 
 
 
 
 
 
 
 26th December, 2025 
 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex,  
Bandra (E) 
Mumbai- 400051 
 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25th Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
 
 
BSE Scrip Code: 542437 
 
 
Sub: Outcome of Extra- Ordinary General Meeting 
 
Dear Sirs, 
 
As per Regulation 30 of Securities and Exchange Board of India (Listing Obligations & Disclosure 
Requirements), 2015, we hereby inform you that the Extra- Ordinary General Meeting of the 
Company was held on Friday, the 26th December, 2025 at the Registered Office of the Company 
at 2/43, 2nd Floor, Block B, Aggar Nagar, Ludhiana, Punjab- 141001 at 10.00 A.M. through 
physical mode.  
 
The requisite quorum being present, the meeting was called to order. 
 
Al the resolutions mentioned in the notice has been passed with requ",ANMOL,nse,0.0
2025-12-18,," ] ”!!LCOSO 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
Date: 18"" December, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25"" Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E) 
Mumbai- 400001 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Intimation of sad demise of Non- executive Director of the Company 
Dear Sir, 
We regret to inform sad demise of Mr. Kapil (DIN: 10781591), non- executive director of the Company on 18"" 
December, 2025. Mr. Kapil was appointed as non- executive director of the Company since 01t October, 2024. 
During 
his tenure as Director, the Company has immensely benefitted from 
his thorough knowledge and 
rich 
experience. 
The directors and employees of the Company convey their deep sympathy, sorrow and condolences to his family. 
Thanking You, 
Yours Faithfu",ANMOL,nse,0.0
2025-12-03,," - H ! 
Ls1&§1ss!|.coso 
@ 
65! 
E‘m:ulooo 
ANMOIiObI Wby 
Web : www.anmolindialtd.com | Android : www.goo.gl/DCvQ6Q 
Ce= 
03 December, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
BandraKurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code:ANMOL 
BSE Scrip Code: 542437 
Sub: Submission of Notice of Extra Ordinary General Meeting of the Company to be held on Friday, 
26th December, 2025 
Pursuant to Regulation 30 of Listing Regulations and other applicable provisions of Listing Regulations, we 
wish to inform you that an Extra Ordinary General Meeting (EGM) of the Members of the Anmol India 
Limited will be held on Friday, 26"" December, 2025 at 10.00 A.M. at Registered Office of the Company at 
2 
Floor, 2/43, Block B, Aggar Nagar, Ludhiana, Punjab- 141001, to transact the business list",ANMOL,nse,0.0
2025-12-03,," 03"" December, 2025 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.g/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Corporate Service Department 
Bombay Stock Exchange Limited 
25"" Floor, P J Towers 
BandraKurla Complex, 
Bandra (E), Mumbai- 400051 
Dalal Street, Fort 
Mumbai- 400001 
NSE Scrip Code:ANMOL 
BSE Scrip Code: 542437 
Sub: Regulation 30 of SEBI (Listing Obligation and Disclosure Requirements) Regulations, 2015 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we would like to inform you that the Board of 
Directors of the Company at its meeting held today i.e. Wednesday, 03"" December, 2025 have inter-alia 
considered and approved the following: 
1. 
Appointment of Mr. Ripan Kumar Goyal (DIN: 11397550) as Non- executive Independent Director of the 
Company subject to the approval of the shareholders to be obtained by Extra Ordinary General Meeting 
(“EGM”). 
The Boar",ANMOL,nse,0.0
2025-11-13,," ANMOL Il\?ﬂm 
Web : www.anmolindialtd.com | Android : www.goo.g/DCvQ6Q 
13"" November, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25"" Floor, P 
J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Ref: Submission of Un-audited Standalone Financial Results for the Quarter and half year ended 30"" 
September, 2025 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we hereby inform you that the Board of 
Directors of the Company at its meeting held on today i.e. 13"" November, 2025 inter alia considered and 
approved the Un- audited Financial Results for the quarter and half year ended 30"" September, 2025. 
With regar",ANMOL,nse,0.0
2025-11-13,," ANMOL Il\?ﬂm 
Web : www.anmolindialtd.com | Android : www.goo.g/DCvQ6Q 
13"" November, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25"" Floor, P 
J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Ref: Submission of Un-audited Standalone Financial Results for the Quarter and half year ended 30"" 
September, 2025 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we hereby inform you that the Board of 
Directors of the Company at its meeting held on today i.e. 13"" November, 2025 inter alia considered and 
approved the Un- audited Financial Results for the quarter and half year ended 30"" September, 2025. 
With regar",ANMOL,nse,0.0
2025-10-14,," Date: 14"" October, 2025 
y 
Mob o193 
Pm,%’h 
ANMOL INS T 
Web : www.anmolindialtd.com | Android : www.goo.g/DCvQBQ 
The Listing Department 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
NSE Scrip Code: ANMOL 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Bandra (E), Mumbai- 400051 
Corporate Service Department 
25"" Floor, PJ Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Dear Sir/ Ma’am, 
Sub: Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 
for the quarter ended 30"" September, 2025 
In Compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, we are 
forwarding herewith a copy of the Certificate dated 09™ October, 2025, received from M/s Bigshare 
Services Pvt Ltd, the Registrar and Share Transfer Agent of the Company, for the quarter ended 30™ 
September, 2025. 
Kindly take the same on your record. 
Thanking You, 
For Anmol ",ANMOL,nse,0.0
2025-10-01,, ,ANMOL,nse,0.0
2025-10-01,," ) 
Mob. 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
Date: 01° October, 2025 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25 Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Intimation of Resignation of Mrs. Bhupinderpreet Kaur, Independent Director 
Dear Sir(s), 
Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, this is to inform that Mrs. Bhupinderpreet Kaur (DIN: 09074080), has tendered her resignation as 
Director of the Company with effect from 30"" September, 2025. 
The Company has received the confirmation from Mrs. Bhupinderpreet Kaur, that there are no other 
material reasons for her resignation other than those which 
is provi",ANMOL,nse,0.0
2025-09-30,," o] 
& o 
ANMOL INDIA LTD™ 
Web : www.anmolindialtd.com | Andreid : www.goo.g/DCvQ6Q 
Date: 30"" September, 2025 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25"" Floor, PJ Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Closure of Trading Window 
Dear Sir(s), 
In Compliance with the SEBI (Prohibition of Insider Trading) Regulations, 2015 and SEBI (Prohibition of 
Insider Trading) (Amendment) Regulations, 2018 read with BSE Circular Ref. No. LIST/COMP/01/2019-20 
dated 2nd April, 2019, it is hereby informed that the ""Trading Window"" for dealing in the securities of 
the Company will remain closed for all Designated Persons and persons having access to Unpublished 
Price Sensitive Information with effect from 01 October, 2025 ",ANMOL,nse,0.0
2025-09-27,, ,ANMOL,nse,0.0
2025-09-26,,"  
 
 
 
Date: 26th September, 2025 
 
To 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
BandraKurla Complex,  
Bandra (E) 
Mumbai- 400051 
 
NSE Scrip Code:ANMOL 
To  
The Deputy Manager 
Corporate Services Department 
Bombay Stock Exchange Limited 
25th Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
 
BSE Scrip Code: 542437 
 
Subject: Proceedings of Annual General Meeting 
 
Dear Sir(s), 
 
As per regulation 30(6) read with part A of Schedule III of SEBI (Listing Obligations and Disclosure 
Requirements) Regulations, 2015, please find enclosed the proceedings of the 27thAnnual General 
Meeting of the Company held today that is 26th September, 2025. 
 
Request you to kindly put the same on your record. 
 
Thanking You, 
Yours faithfully, 
 
For Anmol India Ltd 
 
 
Parabhjot Kaur 
Company Secretary & Compliance Officer 
 
 
Encl: As above 
 
 
 
Parabhjot 
Kaur
Digitally signed by ",ANMOL,nse,0.0
2025-09-26,," ANMOL Iﬁﬁmﬁﬂb 
Web : www.anmolindialtd.com | Android : www.goo.g/DCvQ6Q 
26t September, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25t Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E) 
Mumbai- 400001 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Outcome of 27t Annual General Meeting 
Dear Sirs, 
As per Regulation 30 of Securities and Exchange Board of India (Listing Obligations & 
Disclosure Requirements), 2015, we hereby inform you that the 27t Annual General Meeting of 
the Company was held on Friday, the 26t September, 2025 at the Registered Office of the 
Company at 2/43, 224 Floor, Block B, Aggar Nagar, Ludhiana, Punjab- 141001 at 10.00 A.M. 
through physical mode. 
The requisite quorum being present, the meeting was called to order. 
Al the resolutions mentioned in the notice has been passed with",ANMOL,nse,0.0
2025-09-18,," 17t September, 2025 
Mob. W‘IMS 
6! QWBMM 
ANMOL INSAP T 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gV/DCvQEQ 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Intimation of Credit Rating(s) pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure 
Requirements) Regulations, 2015 
Dear Sir/ Madam, 
Pursuant to the Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, we wish to inform you that Care Edge Ratings has assigned the rating of the Company. 
The rating rationale as provided by the credit rating agency is enclosed herewith for your 
reference. 
This is for your information and records. 
Thanking You, 
Yours Faithfully, 
For ",ANMOL,nse,0.0
2025-08-30,," 30t August, 2025 
S IN 
No. : 
L51 
199!!!60 
% 
Mob. *wm 65 
ANMOL IND 
Web : www.anmolindialtd.com | Android : www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Corporate Service Department 
Bombay Stock Exchange Limited 
25t Floor, P J Towers 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
Dalal Street, Fort 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Outcome of Board Meeting 
Dear Sirs, 
In compliance with the provisions of Regulation 30 of SEBI (Listing Obligation and Disclosure 
Requirements), 2015, we are pleased to inform you that the Board of Directors of the Company 
in its meeting held today i.e. 30t August, 2025 inter-alia considered and approved the following 
matters: 
1. Notice of the 27% Annual General Meeting of the members of the Company to be held on 
Friday, 26t September, 2025 at Registered office of the company at 2nd Floor, Aggar Nagar, 
Block B",ANMOL,nse,0.0
2025-08-30,," 30t August, 2025 
S IN 
No. : 
L51 
199!!!60 
% 
Mob. *wm 65 
ANMOL IND 
Web : www.anmolindialtd.com | Android : www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Corporate Service Department 
Bombay Stock Exchange Limited 
25t Floor, P J Towers 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
Dalal Street, Fort 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Outcome of Board Meeting 
Dear Sirs, 
In compliance with the provisions of Regulation 30 of SEBI (Listing Obligation and Disclosure 
Requirements), 2015, we are pleased to inform you that the Board of Directors of the Company 
in its meeting held today i.e. 30t August, 2025 inter-alia considered and approved the following 
matters: 
1. Notice of the 27% Annual General Meeting of the members of the Company to be held on 
Friday, 26t September, 2025 at Registered office of the company at 2nd Floor, Aggar Nagar, 
Block B",ANMOL,nse,0.0
2025-08-08,," 08 August, 2025 
lN No. 
: 
L51 
!!LCOS 
'Q,'\ 
Mob. wx’g‘\‘m 0 5554 sTmmo 
ANMOL IND 
Web 
: www.anmolindialtd.com 
| Android : www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25™ Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: 
Disclosure 
under 
Regulation 
30 
& 
33 
of 
the 
SEBI 
(Listing 
Obligations 
and 
Disclosures 
Requirements) Regulations, 2015. 
Ref.: Submission of Un- audited Standalone Financial Results for the Quarter ended 30"" June, 2025 
Dear 
Sir(s), 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations 2015, we hereby inform you that the Board of 
Directors of the Company at its meeting held on today i.e. 08"" August, 2025 inter alia considered and 
approved the un- audited Financial Result",ANMOL,nse,0.0
2025-08-08,," 08 August, 2025 
lN No. 
: 
L51 
!!LCOS 
'Q,'\ 
Mob. wx’g‘\‘m 0 5554 sTmmo 
ANMOL IND 
Web 
: www.anmolindialtd.com 
| Android : www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25™ Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: 
Disclosure 
under 
Regulation 
30 
& 
33 
of 
the 
SEBI 
(Listing 
Obligations 
and 
Disclosures 
Requirements) Regulations, 2015. 
Ref.: Submission of Un- audited Standalone Financial Results for the Quarter ended 30"" June, 2025 
Dear 
Sir(s), 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations 2015, we hereby inform you that the Board of 
Directors of the Company at its meeting held on today i.e. 08"" August, 2025 inter alia considered and 
approved the un- audited Financial Result",ANMOL,nse,0.0
2025-07-14,," Date: 14 July, 2025 
ANMOL I 
winb 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.g//DCvQEQ 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Dear Sir/ Ma’am, 
Sub: Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 
for the quarter ended 30"" June, 2025. 
In Compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, we are 
forwarding herewith a copy of the Certificate dated 07"" July, 2025, received from M/s Bigshare Services 
Pvt Ltd, the Registrar and Share Transfer Agent of the Company, for the quarter ended 30*"" June, 2025. 
Kindly take the same on your record. 
Thanking You, 
For Anmol India Limited 
+ 
Di 
|y 
e",ANMOL,nse,0.0
2025-06-27,," o I 
\%"" 
Mob., 
: #91- 
000 
ANMOL Iﬁﬁmﬁﬂﬁ 
Web : www.anmolindialtd.com 
| Andreid : www.goo.g/DCvQ6Q 
Date: 27"" June, 2025 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25"" Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Closure of Trading Window 
Dear Sir(s), 
In Compliance with the SEBI (Prohibition of Insider Trading) Regulations, 2015 and SEBI (Prohibition of 
Insider Trading) (Amendment) Regulations, 2018 read with BSE Circular Ref. No. LIST/COMP/01/2019-20 
dated 2nd April, 2019, it is hereby informed that the ""Trading Window"" for dealing in the securities of 
the Company will remain closed for all Designated Persons and persons having access to Unpublished 
Price Sensitive 
Information 
with 
effe",ANMOL,nse,0.0
2025-05-17,," 1 
99!!L0050 
Mob ‘T@“@M 046554, QWM 
ANMOL 
I 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo. gIJDCvQGQ 
17 May, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosure Requirements) 
Regulations, 2015 
Re: Submission of Audited Standalone Financial Results for the Quarter and Financial Year ended on 
31 March, 2025 
Dear Sir, 
In compliance with the provisions of Regulation 30 and Regulation 33 of the SEBI (Listing Obligations and 
Disclosure Requirements) Regulations, 2015, we are pleased to inform you that the Board of Directors of 
the Company at their Meeting held today i.e. on Saturday, May 17%"", 2025 ha",ANMOL,nse,0.0
2025-05-17,," 1 
99!!L0050 
Mob ‘T@“@M 046554, QWM 
ANMOL 
I 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo. gIJDCvQGQ 
17 May, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosure Requirements) 
Regulations, 2015 
Re: Submission of Audited Standalone Financial Results for the Quarter and Financial Year ended on 
31 March, 2025 
Dear Sir, 
In compliance with the provisions of Regulation 30 and Regulation 33 of the SEBI (Listing Obligations and 
Disclosure Requirements) Regulations, 2015, we are pleased to inform you that the Board of Directors of 
the Company at their Meeting held today i.e. on Saturday, May 17%"", 2025 ha",ANMOL,nse,0.0
2025-05-15,," w5 
‘m M1$E1ss&omh 
) 
Mob, 
: 491:9435046554, 9876434000 
AniioL NSRS T 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQEQ 
14"" May, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25t Floor, P 
J Towers 
BandraKurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code:ANMOL 
BSE Scrip Code: 542437 
Sub: Submission of Voting Results of the Postal Ballot pursuant to Regulation 44 of SEBI (Listing Obligations 
and Disclosure Requirements) Regulations, 2015 
Dear Sir, 
This is to inform you that the Company had issued Postal Ballot Notice dated 11"" April, 2025 pursuant to the 
provisions of Section 110 of the Companies Act, 2013 read with Rule 22 of the Companies (Management and 
Administration) Rules, 2014 for seeking approval of the Members of the Company, 
in respect of special 
business item as set",ANMOL,nse,0.0
2025-05-02,," ss!LcosostL 
, 0876434000 
Web : www.anmolindialtd.com 
| Android 
: www.goo.gVDCvQEQ 
01°t May, 2025 
To 
The Listing Compliance Monitoring Team 
National Stock Exchange 
Exchange Plaza, C1, Block G, 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Sub: Revised Corporate Announcement in connection with appointments of Directors with the reference to 
the original corporate announcement filed on 05th October, 2024. 
Ref: Reply to NSE Query received via mail dated 27th April, 2025 regarding Corporate Announcement filed 
under Regulation 30 of SEBI (LODR) Regulations, 2015. 
Dear Sirs, 
This is pursuant to the e-mail communication received from BSE dated 07th October, 2024, requiring additional 
details required for Corporate Announcement filed under Regulation 30 of SEBI (LODR) Regulations, 2015, 
pursuant to Regulation 30 of SEBI (LODR) Regulations, 2015 read with SEBI Circular dated July 13, 2023. 
Kindly find below the additional details",ANMOL,nse,0.0
2025-04-30,," 03"" April, 2025 
wo 
. 
>. No. 
yr. D>... Ao 
& ) C4 
Mob. Ne 046554, ws 
NMOL IND 
Web 
: www.anmolindialtd.com 
| Android 
: ae ete 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25"" Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Submission of Disclosure required under Regulation 31(4) of SEBI (SAST) Regulations, 2011 for the 
year ended 31° March, 2025 
Dear Sir/ Madam, 
Pursuant to the provision of the Regulation 31(4) of SEBI (Substantial Acquisition of Shares & Takeovers) 
Regulations, 2011, please find enclosed the disclosure received from the Promoter & Promoter Group of the 
Company for the year ended on 31* March, 2025 for your kind perusal and records. 
Kindly take the note of the same. 
Thanking You, 
Yours Faithfully, 
For Anm",ANMOL,nse,0.0
2025-04-17,," 16t April, 2025 
Wl 
b S 
PB! se!x.coswh 
\V‘y' 
Mob. 
135046! 
00 
A 
ANMOL 
T 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.g/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25™ Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Submission of Structural Digital Database Compliance Certificate for the Quarter ended 31% 
March, 2025 
Dear Sirs, 
Pursuant to provisions of Regulation 3(4) and 3(6) of SEBI (Prohibition of Insider Trading) Regulations, 
2015, please find enclosed herewith the Structural 
Digital Database Compliance Certificate 
for the 
Quarter ended 31% March, 2025. 
Kindly take the same on your records. 
Thanking You, 
Yours Faithfully, 
For Anmol 
India Limited 
Digtalysgne 
by 
Parabhjot Kaur frarhiotkaur ",ANMOL,nse,0.0
2025-04-11,," ss!mosoih 
, 0876434000 
Web : www.anmolindialtd.com 
| Android 
: www.goo.gVDCvQEQ 
11t April, 2025 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
BandraKurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code:ANMOL 
BSE Scrip Code: 542437 
Sub: 
Postal 
Ballot Notice- Disclosure under Regulation 
30 
of SEBI 
(Listing Obligation and Disclosure 
Requirements) Regulations, 2015 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, please find enclosed herewith the Postal Ballot 
dated 11t April, 2025, seeking approval of Members of the Company on the following Resolutions through Postal 
Ballot Process: 
S. No. 
Agenda 
1. 
Re- appointment of Mr. Sumit Goswami (DIN: 08708023) as Non- Executive Independent Director of the 
Company 
2. 
Re- appointment of Mr. Sanjeev",ANMOL,nse,0.0
2025-04-11,," 11t April, 2025 
é% 
Mob, 
: 491-943 
ANMOL INDIA 
AW A 
mei!xouu 
Web : www.anmolindialtd.com 
| Android 
: www.goo. gI/DCvQGQ 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
BandraKurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code:ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Regulation 30 of SEBI (Listing Obligation and Disclosure Requirements) Regulations, 2015 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we would like to inform you that the Board of 
Directors of the Company at its meeting held today i.e. Friday, 11t April, 2025, has approved the Postal Ballot 
Notice for seeking shareholder’s approval on re- appointments of Mr. Sumit Goswami (DIN: 08708023) and 
Mr. Sanjeev Kumar (DIN: 08693790) as Non —Executive Independent Directors of the Company for a 
furth",ANMOL,nse,0.0
2025-04-09,," Date: 09"" April, 2025 
L51h 
LC050. 
S 
k‘ WW&OM 
ANMOLI 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.g//DCvQEQ 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Dear Sir/ Ma’am, 
Sub: Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 
for the quarter ended 31t March, 2025. 
In Compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, we are 
forwarding herewith a copy of the Certificate dated 07"" April, 2025, received from M/s Bigshare Services 
Pvt Ltd, the Registrar and Share Transfer Agent of the Company, for the quarter ended 31 March, 2025. 
Kindly take the same on your record. 
Thanking You, 
For Anmol India",ANMOL,nse,0.0
