Date,Log_Return_pct,GARCH_Vol_Forecast,GARCH_Omega,GARCH_Alpha,GARCH_Beta,GARCH_Vol_Surprise,GARCH_Surprise_Score,GARCH_HighVol_Flag
2023-06-05,,,,,,,,0
2023-06-06,3.306086,,,,,,,0
2023-06-07,8.937984,,,,,,,0
2023-06-08,0.556072,,,,,,,0
2023-06-11,-1.115253,,,,,,,0
2023-06-12,-0.374532,,,,,,,0
2023-06-13,-1.322021,,,,,,,0
2023-06-14,4.643360,,,,,,,0
2023-06-15,7.850586,,,,,,,0
2023-06-18,5.547915,,,,,,,0
2023-06-19,-0.317965,,,,,,,0
2023-06-20,-2.580788,,,,,,,0
2023-06-21,-5.026183,,,,,,,0
2023-06-22,-3.141620,,,,,,,0
2023-06-25,-2.150621,,,,,,,0
2023-06-26,4.775443,,,,,,,0
2023-06-27,-0.172861,,,,,,,0
2023-06-29,2.898754,,,,,,,0
2023-07-02,-2.553330,,,,,,,0
2023-07-03,0.687288,,,,,,,0
2023-07-04,-0.687288,,,,,,,0
2023-07-05,-1.039871,,,,,,,0
2023-07-06,2.069039,,,,,,,0
2023-07-09,-2.243407,,,,,,,0
2023-07-10,0.348432,,,,,,,0
2023-07-11,-2.109041,,,,,,,0
2023-07-12,0.531445,,,,,,,0
2023-07-13,-0.353983,,,,,,,0
2023-07-16,-0.177462,,,,,,,0
2023-07-17,-1.973158,,,,,,,0
2023-07-18,1.260143,,,,,,,0
2023-07-19,0.890478,,,,,,,0
2023-07-20,-2.150621,,,,,,,0
2023-07-23,-0.727276,,,,,,,0
2023-07-24,1.628995,,,,,,,0
2023-07-25,0.358423,,,,,,,0
2023-07-26,0.000000,,,,,,,0
2023-07-27,-0.179051,,,,,,,0
2023-07-30,-1.808368,,,,,,,0
2023-07-31,0.908271,,,,,,,0
2023-08-01,-0.543972,,,,,,,0
2023-08-02,3.044103,,,,,,,0
2023-08-03,4.820210,,,,,,,0
2023-08-06,-0.674539,,,,,,,0
2023-08-07,0.506330,,,,,,,0
2023-08-08,-1.015237,,,,,,,0
2023-08-09,-3.109059,,,,,,,0
2023-08-10,-2.127740,,,,,,,0
2023-08-13,-3.836087,,,,,,,0
2023-08-15,-2.833051,,,,,,,0
2023-08-16,0.953296,,,,,,,0
2023-08-17,-0.761908,,,,,,,0
2023-08-20,1.329554,,,,,,,0
2023-08-21,1.125715,,,,,,,0
2023-08-22,1.665163,,,,,,,0
2023-08-23,0.000000,,,,,,,0
2023-08-24,-1.665163,,,,,,,0
2023-08-27,-1.314573,,,,,,,0
2023-08-28,3.163054,,,,,,,0
2023-08-29,1.092907,,,,,,,0
2023-08-30,-1.459880,,,,,,,0
2023-08-31,3.433038,1.887117,0.444648,0.148497,0.745330,1.819198,91.150442,0
2023-09-03,4.853639,1.887117,0.444648,0.148497,0.745330,2.571987,96.607670,0
2023-09-04,4.790346,1.887117,0.444648,0.148497,0.745330,2.538447,96.460177,0
2023-09-05,3.642525,1.887117,0.444648,0.148497,0.745330,1.930206,92.330383,0
2023-09-06,-2.042490,1.887117,0.444648,0.148497,0.745330,1.082334,72.123894,0
2023-09-07,-1.923136,1.887117,0.444648,0.148497,0.745330,1.019087,69.026549,0
2023-09-10,-1.302950,1.887117,0.444648,0.148497,0.745330,0.690445,54.277286,0
2023-09-11,-1.986820,1.887117,0.444648,0.148497,0.745330,1.052834,70.796460,0
2023-09-12,-0.335009,1.887117,0.444648,0.148497,0.745330,0.177524,16.961652,0
2023-09-13,1.828812,1.887117,0.444648,0.148497,0.745330,0.969104,67.404130,0
2023-09-14,-0.993386,1.887117,0.444648,0.148497,0.745330,0.526404,42.772861,0
2023-09-17,-1.677892,1.887117,0.444648,0.148497,0.745330,0.889130,65.044248,0
2023-09-19,-1.534557,1.887117,0.444648,0.148497,0.745330,0.813175,61.504425,0
2023-09-20,-1.908124,1.887117,0.444648,0.148497,0.745330,1.011132,68.731563,0
2023-09-21,-1.945243,1.887117,0.444648,0.148497,0.745330,1.030801,69.911504,0
2023-09-24,0.356507,1.887117,0.444648,0.148497,0.745330,0.188916,17.699115,0
2023-09-25,-1.976704,1.887117,0.444648,0.148497,0.745330,1.047473,70.501475,0
2023-09-26,0.542988,1.887117,0.444648,0.148497,0.745330,0.287734,26.548673,0
2023-09-27,-2.005537,1.887117,0.444648,0.148497,0.745330,1.062752,71.386431,0
2023-09-28,0.183993,1.887117,0.444648,0.148497,0.745330,0.097499,10.471976,0
2023-10-02,-2.042782,1.629452,0.666336,0.305755,0.581953,1.253662,79.351032,0
2023-10-03,-1.132088,1.629452,0.666336,0.305755,0.581953,0.694766,54.572271,0
2023-10-04,1.506620,1.629452,0.666336,0.305755,0.581953,0.924618,65.781711,0
2023-10-05,0.930239,1.629452,0.666336,0.305755,0.581953,0.570891,47.345133,0
2023-10-08,-1.869213,1.629452,0.666336,0.305755,0.581953,1.147143,74.483776,0
2023-10-09,-1.904819,1.629452,0.666336,0.305755,0.581953,1.168994,75.073746,0
2023-10-10,-1.941809,1.629452,0.666336,0.305755,0.581953,1.191694,76.253687,0
2023-10-11,-1.980263,1.629452,0.666336,0.305755,0.581953,1.215294,77.433628,0
2023-10-12,-2.020271,1.629452,0.666336,0.305755,0.581953,1.239847,78.613569,0
2023-10-15,4.781787,1.629452,0.666336,0.305755,0.581953,2.934599,97.935103,0
2023-10-16,-1.371226,1.629452,0.666336,0.305755,0.581953,0.841526,63.126844,0
2023-10-17,-1.791093,1.629452,0.666336,0.305755,0.581953,1.099200,72.713864,0
2023-10-18,1.395835,1.629452,0.666336,0.305755,0.581953,0.856629,63.716814,0
2023-10-19,4.643000,1.629452,0.666336,0.305755,0.581953,2.849425,97.492625,0
2023-10-22,-1.140697,1.629452,0.666336,0.305755,0.581953,0.700049,55.604720,0
2023-10-24,-1.930562,1.629452,0.666336,0.305755,0.581953,1.184792,75.811209,0
2023-10-25,-4.791336,1.629452,0.666336,0.305755,0.581953,2.940459,98.230088,0
2023-10-26,4.791336,1.629452,0.666336,0.305755,0.581953,2.940459,98.082596,0
2023-10-29,9.477841,1.629452,0.666336,0.305755,0.581953,5.816583,100.000000,0
2023-10-30,-4.348511,1.629452,0.666336,0.305755,0.581953,2.668696,96.902655,0
2023-10-31,-3.390155,5.895258,0.664996,0.404801,0.560334,0.575065,47.640118,1
2023-11-01,-1.934296,5.895258,0.664996,0.404801,0.560334,0.328111,30.383481,1
2023-11-02,5.694138,5.895258,0.664996,0.404801,0.560334,0.965884,67.109145,1
2023-11-05,-2.996479,5.895258,0.664996,0.404801,0.560334,0.508286,40.560472,1
